Platz,Pl.AK,Name,Startnr.,Verein/Team,AK,Finish,Year,Finish_Minutes
4087,393,"Guntermann, Günter (GER)",6505,Ski-Club Hesborn,55-59,1900-01-01 04:29:08,2022,269.1333333333333
4088,177,"Rühr, Thomas (GER)",14256,LTV Kiel-Ost,60-64,1900-01-01 04:29:11,2022,269.18333333333334
4089,566,"Koch, Axel (GER)",15051,–,45-49,1900-01-01 04:29:11,2022,269.18333333333334
4090,394,"Cruickshank, James (GBR)",6526,Airbus SG ,55-59,1900-01-01 04:29:12,2022,269.2
4091,526,"Döscher, Stefan (GER)",12524,–,30-34,1900-01-01 04:29:14,2022,269.23333333333335
4092,662,"Stark, Jöran (GER)",13130,ERGOsports,40-44,1900-01-01 04:29:15,2022,269.25
4093,588,"Eikenberg, Marc (GER)",10129,Holderberger Speedys,50-54,1900-01-01 04:29:16,2022,269.26666666666665
4094,395,"Riedel, Roland (GER)",13258,LG Westerwald,55-59,1900-01-01 04:29:22,2022,269.3666666666667
4095,178,"Bröcker-Lindenau, Ralf (GER)",14161,–,60-64,1900-01-01 04:29:23,2022,269.3833333333333
4096,396,"Cappellari, Guglielmo (ITA)",1505,–,55-59,1900-01-01 04:29:23,2022,269.3833333333333
4097,567,"Höhne, Matthias (GER)",12101,Team Erdinger Alkoholfrei,45-49,1900-01-01 04:29:26,2022,269.43333333333334
4098,568,"Dr. Guliyev, Khalid (AZE)",13345,TriTerra Baku,45-49,1900-01-01 04:29:27,2022,269.45
4099,589,"Schirm, Norman (GER)",13489,–,50-54,1900-01-01 04:29:28,2022,269.46666666666664
4100,569,"Hihn, Matthias (GER)",13402,–,45-49,1900-01-01 04:29:29,2022,269.48333333333335
4101,397,"Schilensky, Peer (GER)",9435,–,55-59,1900-01-01 04:29:32,2022,269.53333333333336
4102,511,"Leising, Immo (GER)",9402,–,<30,1900-01-01 04:29:32,2022,269.53333333333336
4103,570,"Dr. Duncker, Matthias (GER)",11002,–,45-49,1900-01-01 04:29:34,2022,269.56666666666666
4104,512,"Schlüter, Tim (GER)",13422,–,<30,1900-01-01 04:29:34,2022,269.56666666666666
4105,527,"Knoblich, Simon (GER)",10163,Laufsport Ulm,30-34,1900-01-01 04:29:36,2022,269.6
4106,42,"Papenfuß, Uwe (GER)",5011,Lenkbar,65-69,1900-01-01 04:29:36,2022,269.6
4107,571,"Löchel, Holger (GER)",13320,SV Niederwetz,45-49,1900-01-01 04:29:37,2022,269.6166666666667
4108,590,"Asmussen, Thomas (GER)",10533,–,50-54,1900-01-01 04:29:37,2022,269.6166666666667
4109,398,"Jansen, Kai (GER)",12116,–,55-59,1900-01-01 04:29:41,2022,269.68333333333334
4110,513,"Haß, Moritz (GER)",10232,o.t.n Lauflabor,<30,1900-01-01 04:29:44,2022,269.73333333333335
4111,591,"Betz, Jürgen (GER)",7082,Joggingcrew,50-54,1900-01-01 04:29:45,2022,269.75
4112,179,"Breckel, Andreas (GER)",10194,LLC Regensburg,60-64,1900-01-01 04:29:46,2022,269.76666666666665
4113,399,"Versteegen, Bernd (GER)",13064,–,55-59,1900-01-01 04:29:53,2022,269.8833333333333
4114,663,"Unterholzner, Stefan (GER)",11173,–,40-44,1900-01-01 04:29:53,2022,269.8833333333333
4115,528,"Fritz, Florian (GER)",14521,–,30-34,1900-01-01 04:29:58,2022,269.96666666666664
4116,664,"Dr. Pfeifer, Matthias (GER)",14311,–,40-44,1900-01-01 04:30:01,2022,270.01666666666665
4117,180,"Knaack, Karsten (GER)",6542,bevegt,60-64,1900-01-01 04:30:05,2022,270.0833333333333
4118,665,"Wilhelm-Krätzer, Torsten (GER)",6393,–,40-44,1900-01-01 04:30:11,2022,270.18333333333334
4119,514,"Coenen, Max (GER)",15149,–,<30,1900-01-01 04:30:12,2022,270.2
4120,598,"Fröhling, Matthias (GER)",10385,Vanyourself.de,35-39,1900-01-01 04:30:12,2022,270.2
4121,515,"Weis, Nils (GER)",15190,–,<30,1900-01-01 04:30:12,2022,270.2
4122,516,"Malms, Linus (GER)",14316,–,<30,1900-01-01 04:30:12,2022,270.2
4123,572,"Gamst, Mathias (GER)",15445,Bääämm,45-49,1900-01-01 04:30:13,2022,270.21666666666664
4124,517,"Kaya, Cenk (GER)",7223,Swaggerinos,<30,1900-01-01 04:30:14,2022,270.23333333333335
4125,181,"Schilla, Henning (GER)",8301,TVU-Lauftreff Uelzen,60-64,1900-01-01 04:30:15,2022,270.25
4126,400,"Mans, Klaus (GER)",10298,Tax Runner,55-59,1900-01-01 04:30:18,2022,270.3
4127,592,"Plantholz, Christian (GER)",14140,–,50-54,1900-01-01 04:30:20,2022,270.3333333333333
4128,599,"Swantusch, Marco (GER)",8188,Amphos GmbH,35-39,1900-01-01 04:30:22,2022,270.3666666666667
4129,401,"Mühlau, Christoph (GER)",11302,–,55-59,1900-01-01 04:30:28,2022,270.46666666666664
4130,600,"Burau, Bennet (GER)",15028,–,35-39,1900-01-01 04:30:32,2022,270.53333333333336
4131,182,"Noldt, Torsten (GER)",9230,Elmshorner Schachclub,60-64,1900-01-01 04:30:33,2022,270.55
4132,593,"Chatani, Satoshi (JPN)",8422,–,50-54,1900-01-01 04:30:35,2022,270.5833333333333
4133,666,"Eibisch, Marcel (GER)",13038,Marcellus_runs,40-44,1900-01-01 04:30:35,2022,270.5833333333333
4134,594,"König, Dietmar (GER)",12309,MHP sports,50-54,1900-01-01 04:30:37,2022,270.6166666666667
4135,518,"Förster, Merlin (GER)",7224,Swaggerinos,<30,1900-01-01 04:30:40,2022,270.6666666666667
4136,595,"Borkowski, Jörg (GER)",10355,TSV Lensahn e.V.,50-54,1900-01-01 04:30:42,2022,270.7
4137,596,"Wittmann, Holger (GER)",12387,–,50-54,1900-01-01 04:30:44,2022,270.73333333333335
4138,402,"Studt, Stephan (GER)",10349,Trioptics,55-59,1900-01-01 04:30:45,2022,270.75
4139,667,"Tödter, Matthias (GER)",14076,–,40-44,1900-01-01 04:30:46,2022,270.76666666666665
4140,668,"Färber, Kim (GER)",13203,Buntmouker,40-44,1900-01-01 04:30:48,2022,270.8
4141,669,"Szemborski, Marcus (GER)",13054,TSV Otterndorf,40-44,1900-01-01 04:30:50,2022,270.8333333333333
4142,597,"Heitlage, Markus (GER)",7155,OSC Damme,50-54,1900-01-01 04:30:52,2022,270.8666666666667
4143,529,"Bootjer, Ralph (GER)",11165,–,30-34,1900-01-01 04:30:57,2022,270.95
4144,403,"Buse, Michael (GER)",14085,–,55-59,1900-01-01 04:30:57,2022,270.95
4145,530,"Perriguey, Alexandre (FRA)",8008,–,30-34,1900-01-01 04:31:00,2022,271.0
4146,598,"Sczesny, Mario (GER)",9078,TSG Wittenberg,50-54,1900-01-01 04:31:03,2022,271.05
4147,573,"Buschermöhle, Torsten (GER)",10029,ACTIVE Sportshop Osnabrück,45-49,1900-01-01 04:31:05,2022,271.0833333333333
4148,43,"Hubbert, Klaus (GER)",12223,–,65-69,1900-01-01 04:31:06,2022,271.1
4149,183,"Dr. Ulrich, Herbert (GER)",8516,First old Forst Feuchtwangen,60-64,1900-01-01 04:31:08,2022,271.1333333333333
4150,404,"Dr. Baucks, Henning (GER)",8484,–,55-59,1900-01-01 04:31:09,2022,271.15
4151,574,"O'Brien, Andrew (GBR)",12037,–,45-49,1900-01-01 04:31:15,2022,271.25
4152,519,"Grün, Magnus (GER)",15270,–,<30,1900-01-01 04:31:17,2022,271.28333333333336
4153,599,"Prof. Dr. Drew, David Wilco (GER)",13057,Wilco50,50-54,1900-01-01 04:31:17,2022,271.28333333333336
4154,405,"Jansen, Matthias Johannes (GER)",7167,REHH,55-59,1900-01-01 04:31:17,2022,271.28333333333336
4155,600,"Wieckhorst, Arndt (GER)",5178,VfB Brunsbuettel,50-54,1900-01-01 04:31:18,2022,271.3
4156,11,"Mehl, Wojciech Piotr (GER)",15423,100 Marathon Club / Tri-Sport Lübeck,70-74,1900-01-01 04:31:20,2022,271.3333333333333
4157,601,"Keßner, Florian (GER)",11332,–,35-39,1900-01-01 04:31:22,2022,271.3666666666667
4158,601,"Von Hahn, Thilo (GER)",8480,–,50-54,1900-01-01 04:31:24,2022,271.4
4159,520,"Bergholz, Marco (GER)",6073,–,<30,1900-01-01 04:31:25,2022,271.4166666666667
4160,184,"Schandelmeyer, Lothar (GER)",14117,–,60-64,1900-01-01 04:31:29,2022,271.48333333333335
4161,531,"Busl, Bastian (GER)",11327,–,30-34,1900-01-01 04:31:35,2022,271.5833333333333
4162,185,"Borosch, Reinhard (GER)",9391,–,60-64,1900-01-01 04:31:39,2022,271.65
4163,44,"Palm, Bengt (SWE)",14315,–,65-69,1900-01-01 04:31:40,2022,271.6666666666667
4164,602,"Kaebel, Mark (GER)",12189,–,50-54,1900-01-01 04:31:42,2022,271.7
4165,603,"Ertel, Christian (GER)",13234,Harpstedter TB Triathlon,50-54,1900-01-01 04:31:46,2022,271.76666666666665
4166,604,"Scholzen, Sven (GER)",13337,Team Scheck,50-54,1900-01-01 04:31:46,2022,271.76666666666665
4167,605,"Tiessen, Udo (GER)",14257,LTV Kiel-Ost,50-54,1900-01-01 04:31:48,2022,271.8
4168,602,"Rafalski, Dennis (GER)",9484,Lippetal - Möhnesee,35-39,1900-01-01 04:31:51,2022,271.85
4169,606,"Weygoldt, Volker (GER)",11535,–,50-54,1900-01-01 04:31:51,2022,271.85
4170,45,"Thalheim, Thomas (GER)",13129,BSG Running Green,65-69,1900-01-01 04:31:52,2022,271.8666666666667
4171,603,"Futh, Danielo (GER)",15023,–,35-39,1900-01-01 04:31:59,2022,271.98333333333335
4172,670,"Knubbe, Jens (GER)",15022,–,40-44,1900-01-01 04:31:59,2022,271.98333333333335
4173,406,"Freitag, Jens (GER)",15371,Hamburger Laufladen e.V.,55-59,1900-01-01 04:32:03,2022,272.05
4174,532,"Grau, Timon (GER)",13414,–,30-34,1900-01-01 04:32:04,2022,272.06666666666666
4175,186,"Bindseil, Stefan (GER)",14006,–,60-64,1900-01-01 04:32:06,2022,272.1
4176,521,"Schuster, Lukas (GER)",11201,–,<30,1900-01-01 04:32:06,2022,272.1
4177,522,"Prof. Wonsak, Hendrik (GER)",14246,FC St. Pauli Marathon,<30,1900-01-01 04:32:14,2022,272.23333333333335
4178,187,"Klein, Martin (GER)",13133,ics,60-64,1900-01-01 04:32:15,2022,272.25
4179,533,"Müller, Bastian (GER)",9503,The smashed toes,30-34,1900-01-01 04:32:15,2022,272.25
4180,534,"Vogel, Bastian (GER)",9071,The smashed toes,30-34,1900-01-01 04:32:15,2022,272.25
4181,188,"Piller, Robert (AUT)",12394,–,60-64,1900-01-01 04:32:16,2022,272.26666666666665
4182,535,"Stautz, Christian (GER)",9526,–,30-34,1900-01-01 04:32:16,2022,272.26666666666665
4183,607,"Horstkotte, Christian (GER)",9156,–,50-54,1900-01-01 04:32:17,2022,272.28333333333336
4184,189,"Pinazo, Reynaldo (PHI)",11210,–,60-64,1900-01-01 04:32:17,2022,272.28333333333336
4185,608,"Heinze, Steven (USA)",8325,–,50-54,1900-01-01 04:32:18,2022,272.3
4186,604,"Schmittmann, Jan (GER)",11484,–,35-39,1900-01-01 04:32:20,2022,272.3333333333333
4187,523,"Janssen, Christoph (GER)",10324,Team Helmwald,<30,1900-01-01 04:32:26,2022,272.43333333333334
4188,575,"Hegmann, Lars (GER)",6299,Run for CDKL5,45-49,1900-01-01 04:32:30,2022,272.5
4189,609,"Bendzuk, Thorsten (GER)",12146,Hamburger Laufladen,50-54,1900-01-01 04:32:33,2022,272.55
4190,524,"Haaße, Jonathan (GER)",14345,–,<30,1900-01-01 04:32:36,2022,272.6
4191,605,"Türk, Oliver (GER)",14136,–,35-39,1900-01-01 04:32:36,2022,272.6
4192,12,"Mehring, Manfred (GER)",1354,AMTV,70-74,1900-01-01 04:32:38,2022,272.6333333333333
4193,525,"Dr. Weykamp, Maximilian (GER)",15388,–,<30,1900-01-01 04:32:38,2022,272.6333333333333
4194,576,"Wahner, Alexander (GER)",13316,SV Brake Lauffeuer,45-49,1900-01-01 04:32:38,2022,272.6333333333333
4195,46,"Globisch, Joerg (GER)",9062,Staaken Runners Berlin,65-69,1900-01-01 04:32:40,2022,272.6666666666667
4196,407,"Golla, Peter (GER)",10269,Schöne Waden Schöneweide,55-59,1900-01-01 04:32:40,2022,272.6666666666667
4197,577,"Schneider, Lasse (GER)",14372,Waldalgesheim Dolphins,45-49,1900-01-01 04:32:42,2022,272.7
4198,47,"Self, Randall (USA)",6452,–,65-69,1900-01-01 04:32:43,2022,272.71666666666664
4199,610,"Schmidt, Andre (GER)",14454,Dunkelziffer e.V,50-54,1900-01-01 04:32:44,2022,272.73333333333335
4200,671,"Holz, Sebastian (GER)",6284,LT Bittermark Dortmund,40-44,1900-01-01 04:32:45,2022,272.75
4201,606,"Siebold, Christoph (GER)",7480,–,35-39,1900-01-01 04:32:51,2022,272.85
4202,611,"Wiebicke, Martin (GER)",8457,–,50-54,1900-01-01 04:32:52,2022,272.8666666666667
4203,408,"Wiggers, Hugo (GER)",13289,Racebooker/Team Erdinger alkoholfrei,55-59,1900-01-01 04:32:53,2022,272.8833333333333
4204,672,"Witte, Wilke (GER)",15606,–,40-44,1900-01-01 04:32:55,2022,272.9166666666667
4205,13,"Zeising, Hans-Jürgen (GER)",13443,–,70-74,1900-01-01 04:32:55,2022,272.9166666666667
4206,673,"Oeker, Sebastian (GER)",12056,–,40-44,1900-01-01 04:33:00,2022,273.0
4207,48,"Schroeder, Hans-Willi (GER)",13293,Run4fun Jülich,65-69,1900-01-01 04:33:00,2022,273.0
4208,578,"Ramisch, Christoph (GER)",14015,–,45-49,1900-01-01 04:33:08,2022,273.1333333333333
4209,607,"Jarczok, Sven (GER)",11242,–,35-39,1900-01-01 04:33:13,2022,273.21666666666664
4210,674,"Gluschke, Fabian (GER)",7447,–,40-44,1900-01-01 04:33:14,2022,273.23333333333335
4211,409,"Dr. Shams Ansari, Farhad (GER)",1539,–,55-59,1900-01-01 04:33:18,2022,273.3
4212,410,"Jacobsen, Christian (DEN)",7541,–,55-59,1900-01-01 04:33:18,2022,273.3
4213,612,"Bonnet, Frank (GER)",12298,LT Hofgeismar,50-54,1900-01-01 04:33:19,2022,273.31666666666666
4214,613,"Kranz, Florian (GER)",14061,–,50-54,1900-01-01 04:33:20,2022,273.3333333333333
4215,579,"Juhl, Andreas (GER)",15424,–,45-49,1900-01-01 04:33:24,2022,273.4
4216,190,"Sprenger, Robert (GER)",12297,LSF Oldenburg,60-64,1900-01-01 04:33:26,2022,273.43333333333334
4217,614,"Newger, Michael (GER)",9166,–,50-54,1900-01-01 04:33:26,2022,273.43333333333334
4218,191,"Mayer, Roger (GER)",13156,TSV Ebensfeld,60-64,1900-01-01 04:33:30,2022,273.5
4219,580,"Nissen, Volker (GER)",13327,Team Erdinger Alkoholfrei,45-49,1900-01-01 04:33:32,2022,273.53333333333336
4220,526,"Emanuel, Eric (GER)",12107,Schleckselbroud,<30,1900-01-01 04:33:34,2022,273.56666666666666
4221,527,"Wohllebe, Jonas (GER)",13211,Die Seitenstecher,<30,1900-01-01 04:33:37,2022,273.6166666666667
4222,528,"Seifert, Jan (GER)",13210,Die Seitenstecher,<30,1900-01-01 04:33:37,2022,273.6166666666667
4223,615,"Murray, Cordell (GBR)",6072,–,50-54,1900-01-01 04:33:38,2022,273.6333333333333
4224,675,"Laus, Torben (GER)",4535,"Lauftreff ""Rot-Weiss"" Oberweimar",40-44,1900-01-01 04:33:38,2022,273.6333333333333
4225,192,"Burmann, Norbert (GER)",13197,BSG Edeka Minden-Hannover e.V.,60-64,1900-01-01 04:33:41,2022,273.68333333333334
4226,411,"Dr. Rainbird, Mark (AUS)",11093,–,55-59,1900-01-01 04:33:44,2022,273.73333333333335
4227,616,"Stegmann, Frank (GER)",15425,ÄSIKX Backrunner,50-54,1900-01-01 04:33:52,2022,273.8666666666667
4228,676,"Hennig, Carsten (GER)",12430,–,40-44,1900-01-01 04:33:56,2022,273.93333333333334
4229,536,"Abdi, Sayed Matin (GER)",15267,–,30-34,1900-01-01 04:33:57,2022,273.95
4230,412,"Dr. Picker, Hans-Ulrich (GER)",10516,–,55-59,1900-01-01 04:34:02,2022,274.03333333333336
4231,608,"Scholz, Karsten (GER)",9319,Niendorf Nord SV,35-39,1900-01-01 04:34:02,2022,274.03333333333336
4232,617,"Holthus, Hauke (GER)",9507,–,50-54,1900-01-01 04:34:04,2022,274.06666666666666
4233,537,"Twiehaus, Thorsten (GER)",8451,–,30-34,1900-01-01 04:34:04,2022,274.06666666666666
4234,677,"Scheller, Hauke (GER)",10398,Wir tun es laufend,40-44,1900-01-01 04:34:07,2022,274.1166666666667
4235,609,"Bittner, Jan-Eric (GER)",11187,–,35-39,1900-01-01 04:34:08,2022,274.1333333333333
4236,581,"Holz, Matthias (GER)",6042,–,45-49,1900-01-01 04:34:10,2022,274.1666666666667
4237,618,"Gillmann, Klaus (GER)",10257,Runnies United,50-54,1900-01-01 04:34:10,2022,274.1666666666667
4238,193,"Laarz, Roger (GER)",12455,–,60-64,1900-01-01 04:34:11,2022,274.18333333333334
4239,538,"Eckardt, Jan (GER)",13049,Team beVegt.de,30-34,1900-01-01 04:34:13,2022,274.21666666666664
4240,194,"Frenzel, Ulrich (GER)",9246,–,60-64,1900-01-01 04:34:16,2022,274.26666666666665
4241,678,"Jäntsch, Thomas (GER)",8017,–,40-44,1900-01-01 04:34:17,2022,274.28333333333336
4242,529,"Börger, Markus (GER)",9477,KuB-System,<30,1900-01-01 04:34:18,2022,274.3
4243,679,"Deren, Slawomir (POL)",8270,Stromnetz Hamburg,40-44,1900-01-01 04:34:25,2022,274.4166666666667
4244,195,"Dr. Rasi, Farid (NED)",11110,–,60-64,1900-01-01 04:34:27,2022,274.45
4245,610,"Fritzsche, Mirko (GER)",14280,Triathlon Team Eisenhart,35-39,1900-01-01 04:34:33,2022,274.55
4246,619,"Dreesch-Rosendahl, Frerich (GER)",12358,TURA Westrhauderfehn / Schrögel,50-54,1900-01-01 04:34:34,2022,274.56666666666666
4247,611,"Pedersen, Henrik (DEN)",9406,–,35-39,1900-01-01 04:34:37,2022,274.6166666666667
4248,680,"Grzesiok, Wojciech (POL)",2227,KW Gliwice,40-44,1900-01-01 04:34:40,2022,274.6666666666667
4249,612,"Keinert, Jonas (GER)",12458,–,35-39,1900-01-01 04:34:42,2022,274.7
4250,413,"Schumacher, Norbert (GER)",9177,–,55-59,1900-01-01 04:34:43,2022,274.71666666666664
4251,414,"Koch, Michael (GER)",12325,Schaffner Luthe,55-59,1900-01-01 04:34:45,2022,274.75
4252,539,"Tiemann, Jan-Frederik (GER)",12467,–,30-34,1900-01-01 04:34:49,2022,274.81666666666666
4253,620,"Dreise, Gösta (GER)",12262,FC St. Pauli Marathon,50-54,1900-01-01 04:34:49,2022,274.81666666666666
4254,196,"Richter, Rainer (GER)",15080,–,60-64,1900-01-01 04:34:52,2022,274.8666666666667
4255,415,"Keim, Olaf (GER)",3208,SG Deutsche Bank,55-59,1900-01-01 04:34:54,2022,274.9
4256,530,"Traxl, Tobias (GER)",13440,–,<30,1900-01-01 04:34:56,2022,274.93333333333334
4257,621,"Dr. Reichert, Frank (GER)",13467,–,50-54,1900-01-01 04:35:00,2022,275.0
4258,582,"Knubben, Elias (GER)",11028,–,45-49,1900-01-01 04:35:06,2022,275.1
4259,622,"Kochan, Heiko (GER)",10449,–,50-54,1900-01-01 04:35:10,2022,275.1666666666667
4260,623,"Eisen, Thomas (AUT)",13262,Logwin Racer,50-54,1900-01-01 04:35:11,2022,275.18333333333334
4261,583,"Von Thienen, Lars (GER)",13140,–,45-49,1900-01-01 04:35:19,2022,275.31666666666666
4262,531,"Fiebelkorn, Johannes (GER)",11295,–,<30,1900-01-01 04:35:21,2022,275.35
4263,584,"Meijer, Erik (NED)",12244,AV Aquilo,45-49,1900-01-01 04:35:23,2022,275.3833333333333
4264,14,"Svane, Søren (DEN)",13359,Vidar Sønderborg,70-74,1900-01-01 04:35:24,2022,275.4
4265,532,"Kuleßa, Niklas (GER)",12492,–,<30,1900-01-01 04:35:28,2022,275.46666666666664
4266,416,"Goumairi, Khalid (GER)",11195,–,55-59,1900-01-01 04:35:40,2022,275.6666666666667
4267,624,"Thenert, Jörg (GER)",6520,AC Run as one,50-54,1900-01-01 04:35:40,2022,275.6666666666667
4268,613,"Tomuschat, Jan (GER)",15057,–,35-39,1900-01-01 04:35:41,2022,275.68333333333334
4269,540,"Ben Riala, Joakim (GER)",13189,Beraterbingo,30-34,1900-01-01 04:35:41,2022,275.68333333333334
4270,625,"Sievers, Jörg (GER)",12369,wildhogs,50-54,1900-01-01 04:35:51,2022,275.85
4271,197,"Dr. Heins, Martin (GER)",13367,–,60-64,1900-01-01 04:35:54,2022,275.9
4272,681,"Kalkhake, Kai-Uwe (GER)",12280,KuB-System,40-44,1900-01-01 04:35:54,2022,275.9
4273,417,"Knolle, Wolfgang (GER)",6222,Bratwurst United,55-59,1900-01-01 04:35:54,2022,275.9
4274,198,"Höldrich, Peter (GER)",8318,–,60-64,1900-01-01 04:35:58,2022,275.96666666666664
4275,626,"Witte, Dirk (GER)",6117,–,50-54,1900-01-01 04:36:00,2022,276.0
4276,627,"Weichelt, Sven (GER)",8403,–,50-54,1900-01-01 04:36:00,2022,276.0
4277,628,"Ilgner, Uwe (GER)",10531,–,50-54,1900-01-01 04:36:02,2022,276.03333333333336
4278,533,"Shipshinskiy, Evgeny (RUS)",11340,–,<30,1900-01-01 04:36:03,2022,276.05
4279,682,"Da Rocha Cavalcanti, Joaquim (BRA)",11522,–,40-44,1900-01-01 04:36:04,2022,276.06666666666666
4280,614,"Kent, Michael (GBR)",14510,–,35-39,1900-01-01 04:36:04,2022,276.06666666666666
4281,541,"Schuette, Hannes (GER)",14146,–,30-34,1900-01-01 04:36:06,2022,276.1
4282,199,"Rudat, Stefan (GER)",13166,Team Erdinger Alkoholfrei,60-64,1900-01-01 04:36:09,2022,276.15
4283,629,"Wolf, Markus (GER)",12150,Open Sports Hamburg,50-54,1900-01-01 04:36:13,2022,276.21666666666664
4284,630,"Christiansen, Martin Weyhe (DEN)",8220,Greve Trim,50-54,1900-01-01 04:36:16,2022,276.26666666666665
4285,542,"Sjørup, Jakob Klose (DEN)",12398,–,30-34,1900-01-01 04:36:16,2022,276.26666666666665
4286,683,"Boris, Andrey (GER)",12141,Epic Team Hamburg,40-44,1900-01-01 04:36:19,2022,276.31666666666666
4287,615,"Starke, Johannes (GER)",11048,–,35-39,1900-01-01 04:36:19,2022,276.31666666666666
4288,543,"Friedrich, Julius (GER)",11303,–,30-34,1900-01-01 04:36:27,2022,276.45
4289,534,"Henning, Carl (GER)",11289,–,<30,1900-01-01 04:36:28,2022,276.46666666666664
4290,418,"Hinrichs, Hans-Peter (GER)",8045,–,55-59,1900-01-01 04:36:34,2022,276.56666666666666
4291,419,"Sørensen, Erik Steen (DEN)",13527,–,55-59,1900-01-01 04:36:39,2022,276.65
4292,420,"Brandt, Heiko (GER)",13356,TvB Schöningen,55-59,1900-01-01 04:36:40,2022,276.6666666666667
4293,631,"Olsen, Steen Normann (DEN)",10005,–,50-54,1900-01-01 04:36:40,2022,276.6666666666667
4294,632,"Burgwald, Klaus (DEN)",13033,Kolding Motion,50-54,1900-01-01 04:36:41,2022,276.68333333333334
4295,421,"Sørensen, Hejne (DEN)",13032,Kolding Motion,55-59,1900-01-01 04:36:42,2022,276.7
4296,633,"Siebler, Holger (GER)",6178,–,50-54,1900-01-01 04:36:48,2022,276.8
4297,535,"Ruttig, Lucas (GER)",12375,–,<30,1900-01-01 04:36:49,2022,276.81666666666666
4298,49,"Staack, Andreas (GER)",9392,–,65-69,1900-01-01 04:36:53,2022,276.8833333333333
4299,422,"Goy, Rolf (GER)",12337,SV Schmalensee,55-59,1900-01-01 04:36:53,2022,276.8833333333333
4300,616,"Ejlersen, Rasmus (DEN)",9266,Vidar Motion,35-39,1900-01-01 04:36:54,2022,276.9
4301,634,"Voll, Manuel (NED)",11106,–,50-54,1900-01-01 04:36:54,2022,276.9
4302,423,"Scheer, Oliver (GER)",3527,THC Horn Hamm e.V.,55-59,1900-01-01 04:36:54,2022,276.9
4303,424,"Treiber, Gerhard (GER)",8534,Bärle Heidelberg,55-59,1900-01-01 04:36:56,2022,276.93333333333334
4304,50,"Koller, Erich (GER)",15416,LLC Marathon Regensburg,65-69,1900-01-01 04:37:01,2022,277.01666666666665
4305,585,"Kahl, Peter (GER)",14417,–,45-49,1900-01-01 04:37:03,2022,277.05
4306,425,"Hofer, Stefan (AUT)",10268,Schlotterer,55-59,1900-01-01 04:37:03,2022,277.05
4307,684,"Klingenhof, Tim (GER)",8287,Tri Endurance Germany,40-44,1900-01-01 04:37:06,2022,277.1
4308,617,"Schurig, Philipp (GER)",14294,–,35-39,1900-01-01 04:37:06,2022,277.1
4309,426,"Wallner, Christoph (GER)",7334,–,55-59,1900-01-01 04:37:10,2022,277.1666666666667
4310,544,"Dr. Bachelier, Christopher (GER)",11370,–,30-34,1900-01-01 04:37:15,2022,277.25
4311,618,"Sabin, Christian (GER)",9114,–,35-39,1900-01-01 04:37:20,2022,277.3333333333333
4312,427,"Jürgens, Jens (GER)",13457,–,55-59,1900-01-01 04:37:21,2022,277.35
4313,635,"Brinkmann, Andreas (GER)",9237,LG Stadtwerke München,50-54,1900-01-01 04:37:21,2022,277.35
4314,586,"Schliephake, Heiko (GER)",13119,–,45-49,1900-01-01 04:37:23,2022,277.3833333333333
4315,619,"Hinze, Michael (GER)",12172,–,35-39,1900-01-01 04:37:24,2022,277.4
4316,636,"Hallas, Jens (GER)",14453,Die Renntiere,50-54,1900-01-01 04:37:29,2022,277.48333333333335
